# This automated data download from the USGS sediment portal have not received director's approval and as such are provisional and are subject to revision. The data are released on the conditions that neither the USGS nor the United States Government may be held liable for any damages resulting from its use.
#
#
# Field name  Field description  Units
# agency_cd  Data reporting agency    
# site_no  USGS site identifier    
# datetime  Date/time of sample collection    
"# DAILY_FLOW  Discharge, mean daily, in cubic feet per second"
"# DAILY_FLOW_QUAL  daily flow data qualifier  ""A"" indicates data are approved for publication; ""P"" indicates data are provisional and subject to revision"
"# DAILY_SSC  Suspended-sediment concentration, mean daily, in milligrams per liter"
"# DAILY_SSC_QUAL  Suspended-sediment concentration data qualifier  ""A"" indicates data are approved for publication; ""P"" indicates data are provisional and subject to revision"
"# DAILY_SSL  Suspended-sediment load, mean daily, in tons per day"
"# DAILY_SSL_QUAL  Suspended-sediment load data qualifier  ""A"" indicates data are approved for publication; ""P"" indicates data are provisional and subject to revision"
#
# Missing data (empty values in a column) indicates that this data field was not present within the USGS National Water Information System
#
agency_cd,site_no,datetime,DAILY_FLOW,DAILY_FLOW_QUAL,DAILY_SSC,DAILY_SSC_QUAL,DAILY_SSL,DAILY_SSL_QUAL
USGS,03432100,2007-03-19,34.1,A
USGS,03432100,2007-03-20,30.2,A
USGS,03432100,2007-03-21,27.5,A
USGS,03432100,2007-03-22,24.5,A
USGS,03432100,2007-03-23,22.2,A
USGS,03432100,2007-03-24,19.9,A
USGS,03432100,2007-03-25,17.8,A
USGS,03432100,2007-03-26,16.4,A
USGS,03432100,2007-03-27,15.3,A
USGS,03432100,2007-03-28,24.0,A
USGS,03432100,2007-03-29,39.0,A
USGS,03432100,2007-03-30,28.8,A
USGS,03432100,2007-03-31,23.4,A
USGS,03432100,2007-04-01,20.1,A
USGS,03432100,2007-04-02,17.6,A
USGS,03432100,2007-04-03,16.1,A
USGS,03432100,2007-04-04,36.2,A
USGS,03432100,2007-04-05,33.8,A
USGS,03432100,2007-04-06,25.3,A
USGS,03432100,2007-04-07,20.4,A
USGS,03432100,2007-04-08,17.5,A
USGS,03432100,2007-04-09,15.7,A
USGS,03432100,2007-04-10,14.5,A
USGS,03432100,2007-04-11,64.0,A
USGS,03432100,2007-04-12,82.1,A
USGS,03432100,2007-04-13,45.5,A
USGS,03432100,2007-04-14,70.9,A
USGS,03432100,2007-04-15,250,A
USGS,03432100,2007-04-16,124,A
USGS,03432100,2007-04-17,79.3,A
USGS,03432100,2007-04-18,60.1,A
USGS,03432100,2007-04-19,48.2,A
USGS,03432100,2007-04-20,39.2,A
USGS,03432100,2007-04-21,33.6,A
USGS,03432100,2007-04-22,29.6,A
USGS,03432100,2007-04-23,26.2,A
USGS,03432100,2007-04-24,24.5,A
USGS,03432100,2007-04-25,22.6,A
USGS,03432100,2007-04-26,38.6,A
USGS,03432100,2007-04-27,44.4,A
USGS,03432100,2007-04-28,32.2,A
USGS,03432100,2007-04-29,25.9,A
USGS,03432100,2007-04-30,21.6,A
USGS,03432100,2007-05-01,18.7,A
USGS,03432100,2007-05-02,16.1,A
USGS,03432100,2007-05-03,14.5,A
USGS,03432100,2007-05-04,14.2,A
USGS,03432100,2007-05-05,60.7,A
USGS,03432100,2007-05-06,141,A
USGS,03432100,2007-05-07,59.3,A
USGS,03432100,2007-05-08,37.0,A
USGS,03432100,2007-05-09,27.1,A
USGS,03432100,2007-05-10,20.3,A
USGS,03432100,2007-05-11,16.5,A
USGS,03432100,2007-05-12,54.4,A
USGS,03432100,2007-05-13,42.8,A
USGS,03432100,2007-05-14,21.4,A
USGS,03432100,2007-05-15,14.5,A
USGS,03432100,2007-05-16,11.3,A
USGS,03432100,2007-05-17,9.53,A
USGS,03432100,2007-05-18,7.76,A
USGS,03432100,2007-05-19,6.57,A
USGS,03432100,2007-05-20,5.80,A
USGS,03432100,2007-05-21,5.08,A
USGS,03432100,2007-05-22,4.51,A
USGS,03432100,2007-05-23,3.95,A
USGS,03432100,2007-05-24,3.34,A
USGS,03432100,2007-05-25,2.97,A
USGS,03432100,2007-05-26,2.67,A
USGS,03432100,2007-05-27,2.44,A
USGS,03432100,2007-05-28,2.33,A
USGS,03432100,2007-05-29,2.08,A
USGS,03432100,2007-05-30,1.85,A
USGS,03432100,2007-05-31,1.62,A
USGS,03432100,2007-06-01,1.56,A
USGS,03432100,2007-06-02,1.46,A
USGS,03432100,2007-06-03,1.29,A
USGS,03432100,2007-06-04,1.08,A
USGS,03432100,2007-06-05,1.15,A
USGS,03432100,2007-06-06,1.19,A
USGS,03432100,2007-06-07,0.66,A
USGS,03432100,2007-06-08,1.23,A
USGS,03432100,2007-06-09,1.18,A
USGS,03432100,2007-06-10,0.96,A
USGS,03432100,2007-06-11,0.73,A
USGS,03432100,2007-06-12,0.58,A
USGS,03432100,2007-06-13,0.40,A
USGS,03432100,2007-06-14,0.24,A
USGS,03432100,2007-06-15,0.35,A
USGS,03432100,2007-06-16,0.71,A
USGS,03432100,2007-06-17,0.54,A
USGS,03432100,2007-06-18,0.31,A
USGS,03432100,2007-06-19,8.00,A
USGS,03432100,2007-06-20,12.5,A
USGS,03432100,2007-06-21,4.20,A
USGS,03432100,2007-06-22,2.35,A
USGS,03432100,2007-06-23,1.64,A
USGS,03432100,2007-06-24,1.13,A
USGS,03432100,2007-06-25,0.79,A
USGS,03432100,2007-06-26,0.59,A
USGS,03432100,2007-06-27,0.48,A
USGS,03432100,2007-06-28,0.40,A
USGS,03432100,2007-06-29,11.7,A
USGS,03432100,2007-06-30,4.98,A
USGS,03432100,2007-07-01,6.99,A
USGS,03432100,2007-07-02,41.3,A
USGS,03432100,2007-07-03,10.4,A
USGS,03432100,2007-07-04,4.66,A
USGS,03432100,2007-07-05,2.90,A
USGS,03432100,2007-07-06,2.21,A
USGS,03432100,2007-07-07,1.70,A
USGS,03432100,2007-07-08,1.41,A
USGS,03432100,2007-07-09,1.15,A
USGS,03432100,2007-07-10,1.09,A
USGS,03432100,2007-07-11,1.19,A
USGS,03432100,2007-07-12,1.01,A
USGS,03432100,2007-07-13,0.63,A
USGS,03432100,2007-07-14,0.51,A
USGS,03432100,2007-07-15,0.40,A
USGS,03432100,2007-07-16,0.28,A
USGS,03432100,2007-07-17,0.20,A
USGS,03432100,2007-07-18,0.20,A
USGS,03432100,2007-07-19,0.20,A
USGS,03432100,2007-07-20,0.32,A
USGS,03432100,2007-07-21,0.29,A
USGS,03432100,2007-07-22,0.20,A
USGS,03432100,2007-07-23,0.18,A
USGS,03432100,2007-07-24,0.27,A
USGS,03432100,2007-07-25,3.19,A
USGS,03432100,2007-07-26,3.11,A
USGS,03432100,2007-07-27,2.67,A
USGS,03432100,2007-07-28,2.63,A
USGS,03432100,2007-07-29,1.48,A
USGS,03432100,2007-07-30,0.79,A
USGS,03432100,2007-07-31,0.40,A
USGS,03432100,2007-08-01,0.19,A
USGS,03432100,2007-08-02,0.16,A
USGS,03432100,2007-08-03,0.11,A
USGS,03432100,2007-08-04,0.10,A
USGS,03432100,2007-08-05,0.10,A
USGS,03432100,2007-08-06,0.09,A
USGS,03432100,2007-08-07,0.06,A
USGS,03432100,2007-08-08,0.05,A
USGS,03432100,2007-08-09,0.04,A
USGS,03432100,2007-08-10,0.04,A
USGS,03432100,2007-08-11,0.03,A
USGS,03432100,2007-08-12,0.03,A
USGS,03432100,2007-08-13,0.04,A
USGS,03432100,2007-08-14,0.03,A
USGS,03432100,2007-08-15,0.03,A
USGS,03432100,2007-08-16,0.03,A
USGS,03432100,2007-08-17,0.03,A
USGS,03432100,2007-08-18,0.02,A
USGS,03432100,2007-08-19,0.02,A
USGS,03432100,2007-08-20,0.02,A
USGS,03432100,2007-08-21,0.02,A
USGS,03432100,2007-08-22,0.02,A
USGS,03432100,2007-08-23,0.02,A
USGS,03432100,2007-08-24,0.02,A
USGS,03432100,2007-08-25,0.17,A
USGS,03432100,2007-08-26,0.04,A
USGS,03432100,2007-08-27,0.03,A
USGS,03432100,2007-08-28,0.03,A
USGS,03432100,2007-08-29,0.03,A
USGS,03432100,2007-08-30,0.04,A
USGS,03432100,2007-08-31,0.04,A
USGS,03432100,2007-09-01,0.04,A
USGS,03432100,2007-09-02,0.06,A
USGS,03432100,2007-09-03,0.04,A
USGS,03432100,2007-09-04,0.04,A
USGS,03432100,2007-09-05,0.04,A
USGS,03432100,2007-09-06,0.05,A
USGS,03432100,2007-09-07,0.05,A
USGS,03432100,2007-09-08,0.05,A
USGS,03432100,2007-09-09,0.14,A
USGS,03432100,2007-09-10,0.17,A
USGS,03432100,2007-09-11,35.6,A
USGS,03432100,2007-09-12,51.6,A
USGS,03432100,2007-09-13,10.5,A
USGS,03432100,2007-09-14,4.58,A
USGS,03432100,2007-09-15,2.81,A
USGS,03432100,2007-09-16,2.34,A
USGS,03432100,2007-09-18,0.98,A
USGS,03432100,2007-09-19,0.52,A
USGS,03432100,2007-09-20,0.43,A
USGS,03432100,2007-09-21,0.29,A
USGS,03432100,2007-09-22,0.18,A
USGS,03432100,2007-09-23,0.23,A
USGS,03432100,2007-09-24,0.24,A
USGS,03432100,2007-09-25,0.20,A
USGS,03432100,2007-09-26,0.20,A
USGS,03432100,2007-09-27,0.51,A
USGS,03432100,2007-09-28,0.27,A
USGS,03432100,2007-09-29,0.18,A
USGS,03432100,2007-09-30,0.12,A
USGS,03432100,2007-10-01,0.11,A
USGS,03432100,2007-10-02,0.11,A
USGS,03432100,2007-10-03,0.11,A
USGS,03432100,2007-10-04,0.11,A
USGS,03432100,2007-10-05,0.11,A
USGS,03432100,2007-10-06,0.11,A
USGS,03432100,2007-10-07,0.11,A
USGS,03432100,2007-10-08,0.10,A
USGS,03432100,2007-10-09,0.07,A
USGS,03432100,2007-10-10,0.06,A
USGS,03432100,2007-10-11,0.05,A
USGS,03432100,2007-10-12,0.04,A
USGS,03432100,2007-10-13,0.04,A
USGS,03432100,2007-10-14,0.04,A
USGS,03432100,2007-10-15,0.04,A
USGS,03432100,2007-10-16,0.04,A
USGS,03432100,2007-10-17,0.04,A
USGS,03432100,2007-10-18,0.37,A
USGS,03432100,2007-10-19,0.14,A
USGS,03432100,2007-10-20,0.06,A
USGS,03432100,2007-10-21,0.05,A
USGS,03432100,2007-10-22,0.64,A
USGS,03432100,2007-10-23,79.6,A
USGS,03432100,2007-10-24,87.0,A
USGS,03432100,2007-10-25,42.0,A
USGS,03432100,2007-10-26,26.4,A
USGS,03432100,2007-10-27,12.3,A
USGS,03432100,2007-10-28,6.50,A
USGS,03432100,2007-10-29,3.75,A
USGS,03432100,2007-10-30,2.29,A
USGS,03432100,2007-10-31,1.41,A
USGS,03432100,2007-11-01,0.77,A
USGS,03432100,2007-11-02,0.26,A
USGS,03432100,2007-11-03,0.10,A:e
USGS,03432100,2007-11-04,0.10,A:e
USGS,03432100,2007-11-05,0.10,A
USGS,03432100,2007-11-06,0.83,A
USGS,03432100,2007-11-07,1.54,A
USGS,03432100,2007-11-08,2.13,A
USGS,03432100,2007-11-09,1.88,A
USGS,03432100,2007-11-10,1.90,A
USGS,03432100,2007-11-11,1.68,A
USGS,03432100,2007-11-12,1.35,A
USGS,03432100,2007-11-13,1.36,A
USGS,03432100,2007-11-14,1.43,A
USGS,03432100,2007-11-15,2.21,A
USGS,03432100,2007-11-16,0.22,A
USGS,03432100,2007-11-17,0.10,A:e
USGS,03432100,2007-11-18,0.10,A:e
USGS,03432100,2007-11-19,0.10,A:e
USGS,03432100,2007-11-20,0.10,A:e
USGS,03432100,2007-11-21,0.42,A
USGS,03432100,2007-11-22,21.0,A
USGS,03432100,2007-11-23,14.2,A
USGS,03432100,2007-11-24,4.93,A
USGS,03432100,2007-11-25,3.81,A
USGS,03432100,2007-11-26,197,A
USGS,03432100,2007-11-27,116,A
USGS,03432100,2007-11-28,55.2,A
USGS,03432100,2007-11-29,36.1,A
USGS,03432100,2007-11-30,25.3,A
USGS,03432100,2007-12-01,18.4,A
USGS,03432100,2007-12-02,15.5,A
USGS,03432100,2007-12-03,14.3,A
USGS,03432100,2007-12-04,12.4,A
USGS,03432100,2007-12-05,11.0,A
USGS,03432100,2007-12-06,8.97,A
USGS,03432100,2007-12-07,7.44,A
USGS,03432100,2007-12-08,7.59,A
USGS,03432100,2007-12-09,7.31,A
USGS,03432100,2007-12-10,6.96,A
USGS,03432100,2007-12-11,6.51,A
USGS,03432100,2007-12-12,10.7,A
USGS,03432100,2007-12-13,157,A
USGS,03432100,2007-12-14,115,A
USGS,03432100,2007-12-15,67.7,A
USGS,03432100,2007-12-16,64.6,A
USGS,03432100,2007-12-17,51.5,A
USGS,03432100,2007-12-18,40.9,A
USGS,03432100,2007-12-19,33.8,A
USGS,03432100,2007-12-20,53.3,A
USGS,03432100,2007-12-21,189,A
USGS,03432100,2007-12-22,102,A
USGS,03432100,2007-12-23,87.2,A
USGS,03432100,2007-12-24,72.9,A
USGS,03432100,2007-12-25,55.4,A
USGS,03432100,2007-12-26,45.4,A
USGS,03432100,2007-12-27,39.8,A
USGS,03432100,2007-12-28,87.6,A
USGS,03432100,2007-12-29,195,A
USGS,03432100,2007-12-30,116,A
USGS,03432100,2007-12-31,73.9,A
USGS,03432100,2008-01-01,53.4,A
USGS,03432100,2008-01-02,40.7,A
USGS,03432100,2008-01-03,32.9,A
USGS,03432100,2008-01-04,29.2,A
USGS,03432100,2008-01-05,27.4,A
USGS,03432100,2008-01-06,26.7,A
USGS,03432100,2008-01-07,24.1,A
USGS,03432100,2008-01-08,22.3,A
USGS,03432100,2008-01-09,30.9,A
USGS,03432100,2008-01-10,35.7,A
USGS,03432100,2008-01-11,51.5,A
USGS,03432100,2008-01-12,46.1,A
USGS,03432100,2008-01-13,40.0,A
USGS,03432100,2008-01-14,34.2,A
USGS,03432100,2008-01-15,29.9,A
USGS,03432100,2008-01-16,27.1,A
USGS,03432100,2008-01-17,35.3,A
USGS,03432100,2008-01-18,50.9,A
USGS,03432100,2008-01-19,44.5,A
USGS,03432100,2008-01-20,36.7,A
USGS,03432100,2008-01-21,31.0,A
USGS,03432100,2008-01-22,32.9,A
USGS,03432100,2008-01-23,50.2,A
USGS,03432100,2008-01-24,47.8,A
USGS,03432100,2008-01-25,38.4,A
USGS,03432100,2008-01-26,35.8,A
USGS,03432100,2008-01-27,33.3,A
USGS,03432100,2008-01-28,30.0,A
USGS,03432100,2008-01-29,98.2,A
USGS,03432100,2008-01-30,334,A
USGS,03432100,2008-01-31,200,A
USGS,03432100,2008-02-01,790,A
